,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
67261,IND,Asia,India,2020-08-21,2975701.0,69876.0,64254.143,55794.0,945.0,965.429,2135.555,50.148,46.113,40.041,0.678,0.693,1.07,,,,,,,,,805985.0,33467237.0,24.018,0.578,824689.0,0.592,0.0779,12.8,samples tested,,,,,,,,,,,,,,85.65,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67262,IND,Asia,India,2020-08-22,3044940.0,69239.0,64998.286,56706.0,912.0,960.857,2185.245,49.69,46.647,40.696,0.655,0.69,1.07,,,,,,,,,1023836.0,34491073.0,24.753,0.735,846854.0,0.608,0.0768,13.0,samples tested,,,,,,,,,,,,,,85.65,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67263,IND,Asia,India,2020-08-23,3106348.0,61408.0,65526.429,57542.0,836.0,945.857,2229.315,44.07,47.026,41.296,0.6,0.679,1.07,,,,,,,,,801147.0,35292220.0,25.328,0.575,854645.0,0.613,0.0767,13.0,samples tested,,,,,,,,,,,,,,85.65,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67264,IND,Asia,India,2020-08-24,3167323.0,60975.0,66377.429,58390.0,848.0,941.857,2273.075,43.76,47.637,41.904,0.609,0.676,1.08,,,,,,,,,609917.0,35902137.0,25.766,0.438,837248.0,0.601,0.0793,12.6,samples tested,,,,,,,,,,,,,,85.65,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67265,IND,Asia,India,2020-08-25,3224547.0,57224.0,65327.714,59357.0,967.0,924.143,2314.142,41.068,46.883,42.598,0.694,0.663,1.09,,,,,,,,,925383.0,36827520.0,26.43,0.664,840894.0,0.603,0.0777,12.9,samples tested,,,,,,,,,,,,,,85.65,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67266,IND,Asia,India,2020-08-26,3310234.0,85687.0,67615.571,60472.0,1115.0,943.714,2375.637,61.495,48.525,43.399,0.8,0.677,1.1,,,,,,,,,823992.0,37651512.0,27.021,0.591,844104.0,0.606,0.0801,12.5,samples tested,,,,,,,,,,,,,,85.65,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67267,IND,Asia,India,2020-08-27,3387500.0,77266.0,68810.714,61529.0,1057.0,954.286,2431.088,55.451,49.383,44.157,0.759,0.685,1.1,,,,,,,,,924998.0,38576510.0,27.685,0.664,845037.0,0.606,0.0814,12.3,samples tested,,,,,,,,,,,,,,85.65,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67268,IND,Asia,India,2020-08-28,3463972.0,76472.0,69753.0,62550.0,1021.0,965.143,2485.969,54.881,50.059,44.89,0.733,0.693,1.11,,,,,,,,,901338.0,39477848.0,28.332,0.647,858659.0,0.616,0.0812,12.3,samples tested,,,,,,,,,,,,,,85.65,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67269,IND,Asia,India,2020-08-29,3542733.0,78761.0,71113.286,63498.0,948.0,970.286,2542.493,56.524,51.035,45.57,0.68,0.696,1.11,,,,,,,,,928761.0,40406609.0,28.998,0.667,845077.0,0.606,0.0842,11.9,samples tested,,,,,,,,,,,,,,85.65,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67270,IND,Asia,India,2020-08-30,3621245.0,78512.0,73556.714,64469.0,971.0,989.571,2598.838,56.345,52.789,46.267,0.697,0.71,1.11,,,,,,,,,1055027.0,41461636.0,29.756,0.757,881345.0,0.633,0.0835,12.0,samples tested,,,,,,,,,,,,,,85.65,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67271,IND,Asia,India,2020-08-31,3691166.0,69921.0,74834.714,65288.0,819.0,985.429,2649.018,50.18,53.706,46.855,0.588,0.707,1.11,,,,,,,,,846278.0,42307914.0,30.363,0.607,915111.0,0.657,0.0818,12.2,samples tested,,,,,,,,,,,,,,85.65,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67272,IND,Asia,India,2020-09-01,3769523.0,78357.0,77853.714,66333.0,1045.0,996.571,2705.252,56.234,55.873,47.605,0.75,0.715,1.11,,,,,,,,,1016920.0,43324834.0,31.093,0.73,928188.0,0.666,0.0839,11.9,samples tested,,,,,,,,,,,,,,85.65,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67273,IND,Asia,India,2020-09-02,3853406.0,83883.0,77596.0,67376.0,1043.0,986.286,2765.452,60.2,55.688,48.353,0.749,0.708,1.11,,,,,,,,,1012367.0,44337201.0,31.819,0.727,955098.0,0.685,0.0812,12.3,samples tested,,,,,,,,,,,,,,85.65,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67274,IND,Asia,India,2020-09-03,3936747.0,83341.0,78463.857,68472.0,1096.0,991.857,2825.263,59.811,56.311,49.14,0.787,0.712,1.11,,,,,,,,,1172179.0,45509380.0,32.66,0.841,990410.0,0.711,0.0792,12.6,samples tested,,,,,,,,,,,,,,85.65,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67275,IND,Asia,India,2020-09-04,4023179.0,86432.0,79886.714,69561.0,1089.0,1001.571,2887.292,62.029,57.332,49.921,0.782,0.719,1.11,,,,,,,,,1169765.0,46679145.0,33.5,0.839,1028757.0,0.738,0.0777,12.9,samples tested,,,,,,,,,,,,,,85.65,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67276,IND,Asia,India,2020-09-05,4113811.0,90632.0,81582.571,70626.0,1065.0,1018.286,2952.336,65.043,58.549,50.686,0.764,0.731,1.11,,,,,,,,,1059346.0,47738491.0,34.26,0.76,1047412.0,0.752,0.0779,12.8,samples tested,,,,,,,,,,,,,,85.65,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67277,IND,Asia,India,2020-09-06,4204613.0,90802.0,83338.286,71642.0,1016.0,1024.714,3017.501,65.165,59.809,51.415,0.729,0.735,1.11,,,,,,,,,1092654.0,48831145.0,35.044,0.784,1052787.0,0.756,0.0792,12.6,samples tested,,,,,,,,,,,,,,85.65,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67278,IND,Asia,India,2020-09-07,4280422.0,75809.0,84179.429,72775.0,1133.0,1069.571,3071.906,54.405,60.413,52.228,0.813,0.768,1.11,,,,,,,,,720362.0,49551507.0,35.561,0.517,1034799.0,0.743,0.0813,12.3,samples tested,,,,,,,,,,,,,,85.65,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67279,IND,Asia,India,2020-09-08,4370128.0,89706.0,85800.714,73890.0,1115.0,1079.571,3136.285,64.379,61.576,53.028,0.8,0.775,1.1,,,,,,,,,1098621.0,50650128.0,36.35,0.788,1046471.0,0.751,0.082,12.2,samples tested,,,,,,,,,,,,,,85.65,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67280,IND,Asia,India,2020-09-09,4465863.0,95735.0,87493.857,75062.0,1172.0,1098.0,3204.991,68.706,62.791,53.869,0.841,0.788,1.1,,,,,,,,,1154549.0,51804677.0,37.178,0.829,1066782.0,0.766,0.082,12.2,samples tested,,,,,,,,,,,,,,85.65,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67281,IND,Asia,India,2020-09-10,4562414.0,96551.0,89381.0,76271.0,1209.0,1114.143,3274.282,69.291,64.146,54.737,0.868,0.8,1.09,,,,,,,,,1129756.0,52934433.0,37.989,0.811,1060722.0,0.761,0.0843,11.9,samples tested,,,,,,,,,,,,,,85.65,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67282,IND,Asia,India,2020-09-11,4659984.0,97570.0,90972.143,77472.0,1201.0,1130.143,3344.304,70.023,65.287,55.599,0.862,0.811,1.08,,,,,,,,,1163542.0,54097975.0,38.824,0.835,1059833.0,0.761,0.0858,11.7,samples tested,,,,,,,,,,,,,,85.65,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67283,IND,Asia,India,2020-09-12,4754356.0,94372.0,91506.429,78586.0,1114.0,1137.143,3412.032,67.727,65.671,56.398,0.799,0.816,1.07,,,,,,,,,1091251.0,55189226.0,39.607,0.783,1064391.0,0.764,0.086,11.6,samples tested,,,,,,,,,,,,,,85.65,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67284,IND,Asia,India,2020-09-13,4846427.0,92071.0,91687.714,79722.0,1136.0,1154.286,3478.108,66.076,65.801,57.214,0.815,0.828,1.07,,,,,,,,,1071702.0,56260928.0,40.376,0.769,1061398.0,0.762,0.0864,11.6,samples tested,,,,,,,,,,,,,,85.65,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67285,IND,Asia,India,2020-09-14,4930236.0,83809.0,92830.571,80776.0,1054.0,1143.0,3538.255,60.147,66.621,57.97,0.756,0.82,1.06,,,,,,,,,978500.0,57239428.0,41.079,0.702,1098274.0,0.788,0.0845,11.8,samples tested,,,,,,,,,,,,,,85.65,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67286,IND,Asia,India,2020-09-15,5020359.0,90123.0,92890.143,82066.0,1290.0,1168.0,3602.933,64.678,66.664,58.896,0.926,0.838,1.05,,,,,,,,,1072845.0,58312273.0,41.849,0.77,1094592.0,0.786,0.0849,11.8,samples tested,,,,,,,,,,,,,,85.65,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67287,IND,Asia,India,2020-09-16,5118253.0,97894.0,93198.571,83198.0,1132.0,1162.286,3673.188,70.255,66.885,59.708,0.812,0.834,1.03,,,,,,,,,1116842.0,59429115.0,42.65,0.802,1089205.0,0.782,0.0856,11.7,samples tested,,,,,,,,,,,,,,85.65,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67288,IND,Asia,India,2020-09-17,5214677.0,96424.0,93180.429,84372.0,1174.0,1157.286,3742.388,69.2,66.872,60.551,0.843,0.831,1.02,,,,,,,,,1136613.0,60565728.0,43.466,0.816,1090185.0,0.782,0.0855,11.7,samples tested,,,,,,,,,,,,,,85.65,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67289,IND,Asia,India,2020-09-18,5308014.0,93337.0,92575.714,85619.0,1247.0,1163.857,3809.372,66.985,66.438,61.446,0.895,0.835,1.01,,,,,,,,,1006615.0,61572343.0,44.188,0.722,1067767.0,0.766,0.0867,11.5,samples tested,,,,,,,,,,,,,,85.65,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67290,IND,Asia,India,2020-09-19,5400619.0,92605.0,92323.286,86752.0,1133.0,1166.571,3875.832,66.459,66.257,62.259,0.813,0.837,1.0,,,,,,,,,881911.0,62454254.0,44.821,0.633,1037861.0,0.745,0.089,11.2,samples tested,,,,,,,,,,,,,,85.65,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67291,IND,Asia,India,2020-09-20,5487580.0,86961.0,91593.286,87882.0,1130.0,1165.714,3938.241,62.409,65.733,63.07,0.811,0.837,0.99,,,,,,,,,1206806.0,63661060.0,45.687,0.866,1057162.0,0.759,0.0866,11.5,samples tested,,,,,,,,,,,,,,85.65,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67292,IND,Asia,India,2020-09-21,5562663.0,75083.0,90346.714,88935.0,1053.0,1165.571,3992.125,53.884,64.839,63.825,0.756,0.836,0.98,,,,,,,,,731534.0,64392594.0,46.212,0.525,1021881.0,0.733,0.0884,11.3,samples tested,,,,,,,,,,,,,,83.8,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67293,IND,Asia,India,2020-09-22,5646010.0,83347.0,89378.714,90020.0,1085.0,1136.286,4051.94,59.815,64.144,64.604,0.779,0.815,0.97,,,,,,,,,933185.0,65325779.0,46.882,0.67,1001929.0,0.719,0.0892,11.2,samples tested,,,,,,,,,,,,,,83.8,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67294,IND,Asia,India,2020-09-23,5732518.0,86508.0,87752.143,91149.0,1129.0,1135.857,4114.024,62.084,62.977,65.414,0.81,0.815,0.97,,,,,,,,,953683.0,66279462.0,47.566,0.684,978621.0,0.702,0.0897,11.2,samples tested,,,,,,,,,,,,,,83.8,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67295,IND,Asia,India,2020-09-24,5818570.0,86052.0,86270.429,92290.0,1141.0,1131.143,4175.78,61.756,61.913,66.233,0.819,0.812,0.96,,,,,,,,,1156569.0,67436031.0,48.396,0.83,981472.0,0.704,0.0879,11.4,samples tested,,,,,,,,,,,,,,83.8,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67296,IND,Asia,India,2020-09-25,5903932.0,85362.0,85131.143,93379.0,1089.0,1108.571,4237.042,61.261,61.096,67.015,0.782,0.796,0.96,,,,,,,,,1492409.0,68928440.0,49.467,1.071,1050871.0,0.754,0.081,12.3,samples tested,,,,,,,,,,,,,,83.8,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67297,IND,Asia,India,2020-09-26,5992532.0,88600.0,84559.0,94503.0,1124.0,1107.286,4300.627,63.585,60.685,67.821,0.807,0.795,0.96,,,,,,,,,1341535.0,70269975.0,50.43,0.963,1116532.0,0.801,0.0757,13.2,samples tested,,,,,,,,,,,,,,83.8,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67298,IND,Asia,India,2020-09-27,6074702.0,82170.0,83874.571,95542.0,1039.0,1094.286,4359.597,58.97,60.194,68.567,0.746,0.785,0.96,,,,,,,,,987861.0,71257836.0,51.139,0.709,1085254.0,0.779,0.0773,12.9,samples tested,,,,,,,,,,,,,,83.8,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67299,IND,Asia,India,2020-09-28,6145291.0,70589.0,83232.571,96318.0,776.0,1054.714,4410.256,50.659,59.733,69.124,0.557,0.757,0.95,,,,,,,,,709394.0,71967230.0,51.648,0.509,1082091.0,0.777,0.0769,13.0,samples tested,,,,,,,,,,,,,,83.8,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67300,IND,Asia,India,2020-09-29,6225763.0,80472.0,82821.857,97497.0,1179.0,1068.143,4468.008,57.752,59.438,69.97,0.846,0.767,0.95,,,,,,,,,1142811.0,73110041.0,52.468,0.82,1112037.0,0.798,0.0745,13.4,samples tested,,,,,,,,,,,,,,83.8,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67301,IND,Asia,India,2020-09-30,6312584.0,86821.0,82866.571,98678.0,1181.0,1075.571,4530.317,62.308,59.47,70.818,0.848,0.772,0.94,,,,,,,,,1086688.0,74196729.0,53.248,0.78,1131038.0,0.812,0.0733,13.6,samples tested,,,,,,,,,,,,,,83.8,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67302,IND,Asia,India,2020-10-01,6394068.0,81484.0,82214.0,99773.0,1095.0,1069.0,4588.795,58.478,59.002,71.604,0.786,0.767,0.94,,,,,,,,,1423052.0,75619781.0,54.27,1.021,1169107.0,0.839,0.0703,14.2,samples tested,,,,,,,,,,,,,,73.61,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67303,IND,Asia,India,2020-10-02,6473544.0,79476.0,81373.143,100842.0,1069.0,1066.143,4645.832,57.037,58.399,72.371,0.767,0.765,0.93,,,,,,,,,1097947.0,76717728.0,55.058,0.788,1112755.0,0.799,0.0731,13.7,samples tested,,,,,,,,,,,,,,73.61,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67304,IND,Asia,India,2020-10-03,6549373.0,75829.0,79548.714,101782.0,940.0,1039.857,4700.252,54.42,57.089,73.045,0.675,0.746,0.92,,,,,,,,,1132675.0,77850403.0,55.87,0.813,1082918.0,0.777,0.0735,13.6,samples tested,,,,,,,,,,,,,,73.61,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67305,IND,Asia,India,2020-10-04,6623815.0,74442.0,78444.714,102685.0,903.0,1020.429,4753.676,53.424,56.297,73.693,0.648,0.732,0.92,,,,,,,,,1142131.0,78992534.0,56.69,0.82,1104957.0,0.793,0.071,14.1,samples tested,,,,,,,,,,,,,,73.61,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67306,IND,Asia,India,2020-10-05,6685082.0,61267.0,77113.0,103569.0,884.0,1035.857,4797.645,43.969,55.341,74.328,0.634,0.743,0.92,,,,,,,,,989860.0,79982394.0,57.401,0.71,1145023.0,0.822,0.0673,14.8,samples tested,,,,,,,,,,,,,,73.61,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67307,IND,Asia,India,2020-10-06,6757131.0,72049.0,75909.714,104555.0,986.0,1008.286,4849.352,51.707,54.478,75.035,0.708,0.724,0.92,,,,,,,,,1089403.0,81071797.0,58.182,0.782,1137394.0,0.816,0.0667,15.0,samples tested,,,,,,,,,,,,,,73.61,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67308,IND,Asia,India,2020-10-07,6835655.0,78524.0,74724.429,105526.0,971.0,978.286,4905.706,56.354,53.627,75.732,0.697,0.702,0.91,,,,,,,,,1199857.0,82271654.0,59.043,0.861,1153561.0,0.828,0.0648,15.4,samples tested,,,,,,,,,,,,,,73.61,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67309,IND,Asia,India,2020-10-08,6906151.0,70496.0,73154.714,106490.0,964.0,959.571,4956.298,50.592,52.501,76.424,0.692,0.689,0.91,,,,,,,,,1194321.0,83465975.0,59.901,0.857,1120885.0,0.804,0.0653,15.3,samples tested,,,,,,,,,,,,,,73.61,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67310,IND,Asia,India,2020-10-09,6979423.0,73272.0,72268.429,107416.0,926.0,939.143,5008.883,52.585,51.864,77.089,0.665,0.674,0.91,,,,,,,,,1168705.0,84634680.0,60.739,0.839,1130993.0,0.812,0.0639,15.6,samples tested,,,,,,,,,,,,,,73.61,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67311,IND,Asia,India,2020-10-10,7053806.0,74383.0,72061.857,108334.0,918.0,936.0,5062.265,53.382,51.716,77.747,0.659,0.672,0.9,,,,,,,,,1164018.0,85798698.0,61.575,0.835,1135471.0,0.815,0.0635,15.8,samples tested,,,,,,,,,,,,,,73.61,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67312,IND,Asia,India,2020-10-11,7120538.0,66732.0,70960.429,109150.0,816.0,923.571,5110.156,47.891,50.926,78.333,0.586,0.663,0.9,,,,,,,,,1078544.0,86877242.0,62.349,0.774,1126387.0,0.808,0.063,15.9,samples tested,,,,,,,,,,,,,,73.61,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67313,IND,Asia,India,2020-10-12,7175880.0,55342.0,70114.0,109856.0,706.0,898.143,5149.873,39.717,50.318,78.84,0.507,0.645,0.9,,,,,,,,,994851.0,87872093.0,63.063,0.714,1127100.0,0.809,0.0622,16.1,samples tested,,,,,,,,,,,,,,73.61,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67314,IND,Asia,India,2020-10-13,7239389.0,63509.0,68894.0,110586.0,730.0,861.571,5195.451,45.578,49.443,79.364,0.524,0.618,0.89,,,,,,,,,1073014.0,88945107.0,63.833,0.77,1124759.0,0.807,0.0613,16.3,samples tested,,,,,,,,,,,,,,73.61,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67315,IND,Asia,India,2020-10-14,7307097.0,67708.0,67348.857,111266.0,680.0,820.0,5244.043,48.592,48.334,79.852,0.488,0.588,0.88,,,,,,,,,1145015.0,90090122.0,64.654,0.822,1116924.0,0.802,0.0603,16.6,samples tested,,,,,,,,,,,,,,73.61,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67316,IND,Asia,India,2020-10-15,7370468.0,63371.0,66331.0,112161.0,895.0,810.143,5289.522,45.479,47.603,80.494,0.642,0.581,0.88,,,,,,,,,1136183.0,91226305.0,65.47,0.815,1108619.0,0.796,0.0598,16.7,samples tested,,,,,,,,,,,,,,64.35,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67317,IND,Asia,India,2020-10-16,7432680.0,62212.0,64751.0,112998.0,837.0,797.429,5334.17,44.647,46.469,81.095,0.601,0.572,0.87,,,,,,,,,1028622.0,92254927.0,66.208,0.738,1088607.0,0.781,0.0595,16.8,samples tested,,,,,,,,,,,,,,64.35,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67318,IND,Asia,India,2020-10-17,7494551.0,61871.0,62963.571,114031.0,1033.0,813.857,5378.572,44.403,45.187,81.836,0.741,0.584,0.87,,,,,,,,,999090.0,93254017.0,66.925,0.717,1065046.0,0.764,0.0591,16.9,samples tested,,,,,,,,,,,,,,64.35,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67319,IND,Asia,India,2020-10-18,7550273.0,55722.0,61390.714,114610.0,579.0,780.0,5418.562,39.99,44.058,82.252,0.416,0.56,0.87,,,,,,,,,970173.0,94224190.0,67.621,0.696,1049564.0,0.753,0.0585,17.1,samples tested,,,,,,,,,,,,,,64.35,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67320,IND,Asia,India,2020-10-19,7597063.0,46790.0,60169.0,115197.0,587.0,763.0,5452.141,33.58,43.181,82.673,0.421,0.548,0.86,,,,,,,,,859786.0,95083976.0,68.238,0.617,1030269.0,0.739,0.0584,17.1,samples tested,,,,,,,,,,,,,,64.35,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67321,IND,Asia,India,2020-10-20,7651107.0,54044.0,58816.857,115914.0,717.0,761.143,5490.927,38.785,42.211,83.187,0.515,0.546,0.86,,,,,,,,,1032795.0,96116771.0,68.98,0.741,1024523.0,0.735,0.0574,17.4,samples tested,,,,,,,,,,,,,,64.35,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67322,IND,Asia,India,2020-10-21,7706946.0,55839.0,57121.286,116616.0,702.0,764.286,5531.0,40.074,40.994,83.691,0.504,0.549,0.86,,,,,,,,,1083608.0,97200379.0,69.757,0.778,1015751.0,0.729,0.0562,17.8,samples tested,,,,,,,,,,,,,,64.35,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
