,iso_code,location,date,total_cases,new_cases,total_deaths,new_deaths,reproduction_rate,people_vaccinated
356,IND,India,2021-03-06,11210799.0,18754.0,157756.0,100.0,1.17,17168303.0
357,IND,India,2021-03-07,11229398.0,18599.0,157853.0,97.0,1.19,17227903.0
358,IND,India,2021-03-08,11244786.0,15388.0,157930.0,77.0,1.2,18943283.0
359,IND,India,2021-03-09,11262707.0,17921.0,158063.0,133.0,1.22,20004227.0
360,IND,India,2021-03-10,11285561.0,22854.0,158189.0,126.0,1.25,21034481.0
361,IND,India,2021-03-11,11308846.0,23285.0,158306.0,117.0,1.27,21435841.0
362,IND,India,2021-03-12,11333728.0,24882.0,158446.0,140.0,1.29,23075504.0
363,IND,India,2021-03-13,11359048.0,25320.0,158607.0,161.0,1.31,24307635.0
364,IND,India,2021-03-14,11385339.0,26291.0,158725.0,118.0,1.34,24452385.0
365,IND,India,2021-03-15,11409831.0,24492.0,158856.0,131.0,1.36,27079484.0
366,IND,India,2021-03-16,11438734.0,28903.0,159044.0,188.0,1.39,28862037.0
367,IND,India,2021-03-17,11474605.0,35871.0,159216.0,172.0,1.41,30600787.0
368,IND,India,2021-03-18,11514331.0,39726.0,159370.0,154.0,1.43,32426230.0
369,IND,India,2021-03-19,11555284.0,40953.0,159558.0,188.0,1.43,34842030.0
370,IND,India,2021-03-20,11599130.0,43846.0,159755.0,197.0,1.44,37125187.0
371,IND,India,2021-03-21,11646081.0,46951.0,159967.0,212.0,1.44,37574302.0
372,IND,India,2021-03-22,11686796.0,40715.0,160166.0,199.0,1.43,40631153.0
373,IND,India,2021-03-23,11734058.0,47262.0,160441.0,275.0,1.43,42731952.0
374,IND,India,2021-03-24,11787534.0,53476.0,160692.0,251.0,1.42,44846538.0
375,IND,India,2021-03-25,11846652.0,59118.0,160949.0,257.0,1.42,47001472.0
376,IND,India,2021-03-26,11908910.0,62258.0,161240.0,291.0,1.41,49426618.0
377,IND,India,2021-03-27,11971624.0,62714.0,161552.0,312.0,1.41,51441436.0
378,IND,India,2021-03-28,12039644.0,68020.0,161843.0,291.0,1.4,51660234.0
379,IND,India,2021-03-29,12095855.0,56211.0,162114.0,271.0,1.39,52211398.0
380,IND,India,2021-03-30,12149335.0,53480.0,162468.0,354.0,1.38,53989035.0
381,IND,India,2021-03-31,12221665.0,72330.0,162927.0,459.0,1.4,55783201.0
382,IND,India,2021-04-01,12303131.0,81466.0,163396.0,469.0,1.42,59148798.0
383,IND,India,2021-04-02,12392260.0,89129.0,164110.0,714.0,1.44,63081589.0
384,IND,India,2021-04-03,12485509.0,93249.0,164623.0,513.0,1.45,65739470.0
385,IND,India,2021-04-04,12589067.0,103558.0,165101.0,478.0,1.47,68678838.0
386,IND,India,2021-04-05,12686049.0,96982.0,165547.0,446.0,1.48,72277309.0
387,IND,India,2021-04-06,12801785.0,115736.0,166177.0,630.0,1.48,75937015.0
388,IND,India,2021-04-07,12928574.0,126789.0,166862.0,685.0,1.48,78763027.0
389,IND,India,2021-04-08,13060542.0,131968.0,167642.0,780.0,1.48,82456522.0
390,IND,India,2021-04-09,13205926.0,145384.0,168436.0,794.0,1.49,85763852.0
391,IND,India,2021-04-10,13358805.0,152879.0,169275.0,839.0,1.49,88885961.0
392,IND,India,2021-04-11,13527717.0,168912.0,170179.0,904.0,1.49,91587400.0
393,IND,India,2021-04-12,13689453.0,161736.0,171058.0,879.0,1.49,95043039.0
394,IND,India,2021-04-13,13873825.0,184372.0,172085.0,1027.0,1.49,97301914.0
